"Short name",,"MV_RRC Setup Success Rate [CDBH]","MV_ERAB Setup Success Rate [CDBH]","MV_PS Drop Call Rate % [CDBH]","MV_DL User Throughput_Kbps [CDBH]","MV_UL User Throughput_Kbps [CDBH]","MV_PS handover success rate [LTE Intra System] [CDBH]","MV_CSFB Redirection Success Rate [CDBH]","MV_E-UTRAN Average CQI [CDBH]","UL RSSI PUCCH","MV_VoLTE DCR [CBBH]","MV_PS handover success rate [LTE Inter System] [CDBH]","MV_VoLTE ERAB Setup Success Rate [CBBH]","MV_VoLTE IntraF HOSR Exec [CBBH]","MV_VoLTE InterF HOSR Exec [CBBH]","MV_VoLTE Packet Loss DL [CBBH]","MV_VoLTE Packet Loss UL [CBBH]","MV_4G Data Volume_GB","MV_VoLTE Traffic","MV_Average number of used DL PRBs [CDBH]","UL RSSI PUCCH","CSFB Redirection Success Rate [CDBH]"
,"28 Mar 23",99.90,99.89,0.06,3345.06,386.10,91.49,100.00,8.15,-113.01,0.00,100.00,100.00,100.00,100.00,0.24,0.01,35.6313,19.95,81.19,,
,"29 Mar 23",100.00,99.79,0.00,3330.34,632.81,93.18,100.00,8.26,-113.19,0.00,100.00,100.00,100.00,100.00,0.44,0.02,32.6968,19.44,82.47,,
,"30 Mar 23",100.00,100.00,0.00,2219.30,311.03,100.00,100.00,7.51,-113.16,0.00,100.00,100.00,100.00,100.00,0.30,0.03,31.8304,21.53,89.00,,
,"31 Mar 23",100.00,99.64,0.04,3769.49,249.14,100.00,100.00,8.16,-112.68,0.00,100.00,100.00,100.00,100.00,0.22,0.02,30.3519,22.66,79.08,,
"TN_E_T1_HS_HPSC0210C_C","27 Mar 23",100.00,99.71,0.05,13032.17,652.72,100.00,100.00,10.05,-110.84,0.00,100.00,100.00,100.00,100.00,0.37,0.02,22.8788,22.43,31.38,,
,"28 Mar 23",99.94,99.81,0.10,5194.05,470.00,100.00,100.00,9.13,-111.36,0.00,100.00,100.00,100.00,100.00,0.48,0.03,24.6849,19.56,58.39,,
,"29 Mar 23",100.00,99.94,0.09,12566.30,420.26,100.00,100.00,9.70,-111.50,0.00,100.00,100.00,100.00,100.00,0.37,0.06,21.1680,19.47,26.00,,
,"30 Mar 23",99.86,99.85,0.08,8716.71,358.07,98.78,100.00,9.53,-111.50,0.00,100.00,100.00,100.00,100.00,0.66,0.03,24.0603,20.82,40.11,,
,"31 Mar 23",100.00,99.73,0.00,11140.87,430.43,95.83,100.00,9.73,-111.28,0.00,98.41,100.00,100.00,100.00,0.34,0.03,27.8322,21.42,39.65,,
"TN_E_T1_HS_HPSC0212A_A","27 Mar 23",99.91,99.83,0.16,3449.86,204.57,93.86,100.00,8.05,-113.87,0.00,98.52,100.00,98.28,,0.68,0.26,25.7506,24.42,65.00,,
,"28 Mar 23",99.77,99.79,0.28,4650.90,217.66,95.88,100.00,7.78,-113.70,0.00,99.50,100.00,100.00,,1.17,0.54,19.7281,24.43,59.30,,
,"29 Mar 23",99.76,99.24,0.34,2275.93,113.20,91.43,100.00,7.07,-113.69,0.00,98.35,99.59,98.75,,1.83,0.55,25.4433,28.13,75.62,,
,"30 Mar 23",99.82,99.32,0.23,3074.99,188.99,93.33,100.00,7.79,-113.86,0.00,100.00,100.00,98.91,,0.97,0.49,28.3210,32.61,73.50,,
,"31 Mar 23",99.81,99.75,0.14,5222.75,216.57,91.43,100.00,8.12,-113.65,0.00,100.00,100.00,100.00,,2.16,0.82,19.5149,20.93,62.71,,
"TN_E_T1_HS_HPSC0212B_B","27 Mar 23",99.84,99.75,0.11,4045.88,169.98,96.72,100.00,8.75,-112.86,0.00,100.00,100.00,97.40,,0.47,0.39,34.9389,65.92,71.62,,
,"28 Mar 23",99.58,99.78,0.16,3028.40,51.37,94.37,100.00,8.61,-112.47,0.30,99.25,100.00,100.00,,0.67,0.20,39.5835,67.21,73.99,,
,"29 Mar 23",99.85,99.65,0.16,3706.21,134.10,95.77,100.00,8.86,-112.85,0.00,97.47,100.00,98.98,,0.34,0.28,43.1163,68.35,78.25,,
,"30 Mar 23",99.44,99.41,0.13,5953.68,297.17,91.43,100.00,9.20,-113.63,0.00,95.57,99.72,98.90,,0.84,0.28,38.5293,58.93,68.82,,
,"31 Mar 23",99.75,99.26,0.32,3045.28,68.69,88.89,100.00,8.77,-113.23,0.00,99.77,100.00,98.86,,0.49,0.21,31.9937,38.99,79.82,,
"TN_E_T1_HS_HPSC0212C_C","27 Mar 23",99.78,99.27,0.34,6554.70,387.02,95.56,100.00,9.12,-111.69,0.00,99.29,98.86,97.83,,0.78,0.13,34.8073,20.26,60.38,,
,"28 Mar 23",99.66,99.20,0.10,7405.78,404.25,98.29,100.00,9.06,-111.55,0.00,100.00,100.00,100.00,,0.74,0.29,40.9268,30.59,54.54,,
,"29 Mar 23",99.69,98.86,0.20,6562.80,516.63,90.74,100.00,9.08,-111.70,0.00,99.23,100.00,100.00,,0.59,0.03,36.4807,26.43,73.28,,
,"30 Mar 23",99.50,99.35,0.21,4479.97,784.85,86.79,100.00,9.00,-111.59,0.00,100.00,99.22,100.00,,0.93,0.06,43.3442,26.16,70.03,,
,"31 Mar 23",99.56,99.22,0.57,6077.76,300.64,96.30,100.00,8.97,-111.50,0.00,100.00,98.51,100.00,,1.09,0.13,22.7255,14.60,66.75,,
"TN_E_T1_HS_HPSC0227A_A","27 Mar 23",99.78,99.81,0.22,7776.08,337.02,63.64,100.00,8.79,-116.41,0.00,99.03,100.00,100.00,100.00,0.66,0.12,28.0953,26.47,44.82,,
,"28 Mar 23",99.93,99.88,0.00,8873.40,485.82,100.00,,8.48,-115.83,0.00,99.38,99.47,100.00,100.00,0.49,0.12,24.1706,24.91,38.65,,
,"29 Mar 23",99.59,99.57,0.49,9518.37,264.62,86.67,100.00,9.73,-116.81,0.00,98.62,100.00,100.00,98.15,0.71,0.13,17.4444,16.99,38.92,,
,"30 Mar 23",100.00,100.00,0.36,19837.24,1267.90,,,10.18,-116.95,0.00,100.00,99.11,100.00,100.00,0.57,0.23,18.4796,15.63,19.16,,
,"31 Mar 23",99.80,99.66,0.13,6872.14,255.61,92.59,100.00,9.74,-116.20,0.71,100.00,100.00,100.00,100.00,0.46,0.12,33.0324,22.35,47.48,,
"TN_E_T1_HS_HPSC0227B_B","27 Mar 23",100.00,99.65,0.21,3728.61,445.51,99.52,100.00,8.15,-116.47,0.00,91.67,100.00,100.00,100.00,0.75,0.43,21.0749,20.13,63.17,,
,"28 Mar 23",99.87,99.90,0.08,5077.20,418.38,97.54,100.00,8.02,-114.93,0.00,100.00,100.00,100.00,100.00,0.29,0.08,14.2749,20.74,47.10,,
,"29 Mar 23",99.70,99.33,0.23,8766.55,566.42,84.21,100.00,8.27,-116.73,0.00,54.65,100.00,100.00,100.00,0.42,0.08,21.4928,19.21,38.21,,
,"30 Mar 23",99.91,99.64,0.11,4371.51,344.10,96.86,100.00,8.00,-115.75,0.00,100.00,100.00,100.00,100.00,1.05,0.33,19.5898,22.12,54.41,,
,"31 Mar 23",99.74,99.60,0.18,4976.06,239.86,97.97,100.00,7.89,-115.47,0.00,97.90,100.00,100.00,100.00,1.71,1.13,18.4812,21.44,64.52,,
"TN_E_T1_HS_HPSC0227C_C","27 Mar 23",99.57,99.54,0.21,2467.72,168.93,96.40,100.00,7.54,-115.92,0.00,98.90,99.42,100.00,100.00,1.45,0.40,17.5777,20.84,72.53,,
,"28 Mar 23",99.20,99.29,0.04,3038.22,386.81,90.11,100.00,7.79,-114.37,0.00,99.07,100.00,100.00,100.00,1.44,0.40,16.3532,20.06,58.84,,
,"29 Mar 23",99.87,99.96,0.04,9528.43,403.27,77.19,100.00,9.94,-115.99,0.00,100.00,100.00,100.00,100.00,1.45,0.98,19.6521,21.21,32.67,,
,"30 Mar 23",99.32,99.31,0.36,2655.61,230.22,89.83,100.00,7.22,-115.35,0.00,100.00,99.15,100.00,100.00,1.42,0.33,13.5271,15.59,70.65,,
,"31 Mar 23",99.50,98.80,0.49,2838.74,178.23,92.65,100.00,7.07,-115.08,1.33,99.47,100.00,100.00,100.00,1.26,0.42,19.0907,15.73,73.43,,
"TN_E_T1_HS_HPSC0243A_A","27 Mar 23",100.00,100.00,0.02,7286.65,600.18,100.00,100.00,7.54,-116.01,0.00,100.00,100.00,100.00,100.00,0.26,0.07,25.8060,22.04,52.59,,
,"28 Mar 23",99.93,99.96,0.05,5907.86,650.35,82.35,100.00,7.96,-116.51,0.00,99.71,100.00,100.00,100.00,0.66,0.33,28.6524,22.12,54.97,,
,"29 Mar 23",99.96,99.70,0.16,4741.43,377.51,94.74,100.00,8.70,-116.62,0.00,100.00,100.00,100.00,100.00,0.47,0.22,34.8780,27.22,65.85,,
,"30 Mar 23",99.80,99.47,0.24,4994.17,247.51,94.20,100.00,8.21,-116.61,0.00,99.21,100.00,100.00,100.00,0.95,0.54,29.6117,27.62,65.92,,
,"31 Mar 23",100.00,99.97,0.06,3090.63,238.68,100.00,100.00,8.19,-116.22,0.00,97.41,100.00,100.00,100.00,0.39,0.06,31.5251,19.47,75.96,,
"TN_E_T1_HS_HPSC0243B_B","27 Mar 23",99.69,99.02,0.00,5710.56,267.84,97.14,100.00,6.50,-111.83,0.00,98.25,92.86,100.00,100.00,0.75,0.33,2.8278,5.68,22.02,,
,"28 Mar 23",100.00,100.00,0.00,2472.36,216.38,100.00,,6.71,-111.76,0.00,87.88,100.00,100.00,100.00,1.11,0.61,2.4616,5.21,58.04,,
,"29 Mar 23",100.00,100.00,0.00,3453.38,189.43,92.86,100.00,6.27,-112.07,0.00,100.00,100.00,100.00,100.00,0.80,1.33,2.6673,3.85,26.21,,
,"30 Mar 23",99.64,99.16,0.22,6464.39,362.45,100.00,100.00,7.21,-111.96,0.00,73.21,95.65,100.00,100.00,1.31,1.18,2.7100,6.58,24.85,,
,"31 Mar 23",100.00,99.38,0.29,7223.58,292.97,91.67,,7.82,-111.77,0.00,100.00,100.00,100.00,100.00,0.67,0.18,3.0987,5.52,15.47,,
"TN_E_T1_HS_HPSC0243C_C","27 Mar 23",99.91,99.80,0.13,4910.09,285.85,91.43,100.00,9.22,-114.42,0.00,99.51,100.00,100.00,100.00,0.42,0.13,45.7909,41.66,74.86,,
,"28 Mar 23",100.00,99.94,0.03,6068.04,568.66,87.10,100.00,9.02,-114.58,0.00,98.87,100.00,100.00,100.00,0.59,0.39,44.3812,38.90,74.52,,
,"29 Mar 23",99.93,99.92,0.07,4514.69,264.51,83.33,100.00,8.30,-114.81,0.00,96.73,99.53,100.00,98.28,0.77,0.23,49.4445,40.45,80.52,,
,"30 Mar 23",99.97,99.90,0.05,7297.59,410.58,87.10,100.00,8.68,-115.39,0.00,99.62,99.41,100.00,100.00,0.26,0.06,52.9210,40.81,59.13,,
,"31 Mar 23",99.72,99.70,0.19,6693.40,207.64,87.50,100.00,8.75,-115.06,0.00,98.54,100.00,100.00,100.00,0.33,0.08,50.5884,37.94,63.53,,
"TN_E_T1_HS_HPSC0246A_A","27 Mar 23",100.00,99.74,0.26,21895.34,340.49,100.00,,12.83,-111.55,0.00,100.00,100.00,,,0.08,0.00,1.6493,0.03,12.81,,
,"28 Mar 23",,,,,,,,,,,,,,,,,,,,,
,"29 Mar 23",100.00,99.13,0.00,5569.58,220.97,96.67,,9.45,-117.71,0.00,100.00,100.00,100.00,100.00,0.06,0.01,3.6365,0.59,34.60,,
,"30 Mar 23",98.50,99.38,3.63,8105.64,24.10,100.00,100.00,10.08,-115.30,0.00,100.00,100.00,,,0.24,11.75,4.2987,0.73,20.28,,
,"31 Mar 23",100.00,100.00,1.64,4291.93,779.88,100.00,100.00,8.06,-117.18,0.00,100.00,,,,0.01,0.18,0.8757,0.47,21.12,,
"TN_E_T1_HS_HPSC0246B_B","27 Mar 23",100.00,100.00,0.00,5721.81,83.78,100.00,,9.35,-115.76,0.00,100.00,100.00,,,3.17,2.09,0.8532,0.06,30.57,,
,"28 Mar 23",,,,,,,,,,,,,,,,,,,,,
,"29 Mar 23",100.00,100.00,0.00,8714.80,519.80,100.00,,9.85,-117.19,0.00,100.00,100.00,87.50,100.00,0.68,2.40,5.5961,1.78,22.44,,
,"30 Mar 23",99.66,98.41,0.37,12427.76,356.99,92.07,100.00,7.89,-115.46,0.00,100.00,100.00,100.00,,0.34,2.81,4.7960,1.57,18.93,,
,"31 Mar 23",100.00,98.48,0.00,12723.24,273.14,89.86,100.00,9.83,-117.76,0.00,100.00,100.00,100.00,100.00,0.52,0.12,2.3738,0.38,15.98,,
"TN_E_T1_HS_HPSC0246C_C","27 Mar 23",100.00,100.00,0.00,6146.62,159.39,100.00,,8.55,-115.85,0.00,100.00,100.00,100.00,100.00,0.85,2.51,0.7648,0.05,11.87,,
,"28 Mar 23",,,,,,,,,,,,,,,,,,,,,
,"29 Mar 23",100.00,99.06,1.68,1512.73,97.42,95.74,100.00,7.35,-114.92,0.00,98.55,100.00,100.00,100.00,0.29,0.02,7.0817,2.16,71.67,,
,"30 Mar 23",100.00,93.22,2.77,3027.47,216.21,98.23,100.00,6.58,-114.87,0.00,100.00,100.00,100.00,100.00,0.12,0.39,10.5772,4.64,49.79,,
,"31 Mar 23",100.00,100.00,0.20,4455.81,90.45,100.00,,8.10,-115.47,0.00,95.74,100.00,,100.00,0.01,0.00,3.0001,0.91,36.50,,
"TN_E_T1_HS_HPSC0280A_A","27 Mar 23",99.41,99.06,0.20,3271.35,334.63,100.00,100.00,6.72,-118.38,0.00,98.06,100.00,100.00,100.00,0.95,0.08,7.5978,6.17,46.00,,
,"28 Mar 23",99.45,99.21,0.41,3521.39,247.37,100.00,100.00,6.96,-118.00,3.23,100.00,100.00,100.00,100.00,0.95,0.20,5.7401,6.27,38.18,,
,"29 Mar 23",99.63,98.56,0.25,4284.26,210.78,100.00,100.00,6.91,-118.10,0.00,100.32,100.00,100.00,100.00,0.64,0.09,5.7801,4.99,31.62,,
,"30 Mar 23",99.59,98.80,0.46,7271.74,174.69,93.75,100.00,7.19,-117.94,0.00,98.75,100.00,100.00,100.00,1.16,0.16,5.0361,4.80,31.74,,
,"31 Mar 23",99.60,99.03,0.26,5344.15,204.20,100.00,100.00,7.04,-118.44,0.00,98.51,100.00,,100.00,1.34,0.30,7.2323,6.01,30.88,,
"TN_E_T1_HS_HPSC0280B_B","27 Mar 23",99.67,99.26,0.26,31421.52,2280.37,98.21,100.00,6.84,-118.85,0.00,99.32,100.00,100.00,100.00,0.91,0.12,8.1300,9.56,10.23,,
,"28 Mar 23",99.48,99.52,0.12,7538.58,448.11,100.00,100.00,7.51,-118.91,0.00,100.00,100.00,100.00,100.00,0.40,0.07,11.1875,7.59,37.46,,
,"29 Mar 23",98.73,99.63,0.25,35421.20,377.20,100.00,,9.34,-118.83,0.00,31.60,100.00,100.00,100.00,0.19,0.02,12.5802,13.93,11.26,,
,"30 Mar 23",99.64,99.04,0.31,10962.53,1748.10,95.92,100.00,7.46,-118.88,0.00,98.90,100.00,100.00,100.00,0.36,0.10,9.9743,12.55,20.92,,
,"31 Mar 23",99.79,99.62,0.23,17084.91,425.04,97.67,100.00,8.54,-118.90,0.00,99.12,100.00,100.00,100.00,0.50,0.24,4.2983,5.71,12.83,,
"TN_E_T1_HS_HPSC0280C_C","27 Mar 23",99.87,100.00,0.05,12232.27,310.06,95.45,100.00,9.84,-114.65,0.00,99.78,100.00,100.00,100.00,1.47,0.23,25.9707,9.34,55.18,,
,"28 Mar 23",100.00,99.96,0.00,11333.45,364.22,100.00,100.00,10.19,-116.39,0.00,99.74,100.00,100.00,95.45,2.38,0.65,23.9080,10.66,46.26,,
,"29 Mar 23",99.98,99.81,0.00,12849.18,316.19,81.58,100.00,10.58,-116.53,0.00,100.20,100.00,100.00,100.00,2.59,1.00,20.5572,10.63,35.16,,
,"30 Mar 23",99.91,99.94,0.12,16779.05,447.29,95.65,100.00,10.90,-116.58,0.00,99.69,100.00,100.00,100.00,2.37,0.56,20.5379,10.36,30.95,,
,"31 Mar 23",99.97,100.00,0.05,8223.39,376.21,100.00,100.00,9.54,-116.45,0.00,99.30,100.00,100.00,100.00,2.53,0.48,16.4307,12.31,44.04,,
"TN_E_T1_HS_HPSC0288A_A","27 Mar 23",99.67,99.59,0.23,3247.38,118.24,90.91,100.00,7.98,-112.95,0.00,102.25,100.00,100.00,100.00,0.31,0.64,23.5357,20.90,63.73,,
,"28 Mar 23",99.93,99.84,0.28,3217.06,146.91,100.00,100.00,7.83,-113.08,0.00,99.14,100.00,100.00,100.00,0.46,0.33,24.5855,25.13,75.19,,
,"29 Mar 23",99.68,99.60,0.15,2772.94,70.68,100.00,100.00,8.51,-113.26,0.00,100.00,100.00,100.00,100.00,0.33,0.27,27.3395,26.49,73.67,,
,"30 Mar 23",99.93,99.66,0.22,5112.49,191.11,100.00,100.00,8.88,-113.43,0.00,85.29,100.00,100.00,100.00,0.72,1.13,29.4725,21.64,59.70,,
,"31 Mar 23",100.00,98.84,0.17,4491.88,169.71,100.00,100.00,7.98,-113.12,0.00,84.38,100.00,100.00,100.00,0.21,0.77,23.6328,15.86,71.05,,
"TN_E_T1_HS_HPSC0288B_B","27 Mar 23",99.93,99.85,0.04,6946.52,165.23,98.89,100.00,9.40,-111.05,0.00,100.00,100.00,100.00,100.00,0.53,0.15,23.6676,21.65,52.23,,
,"28 Mar 23",99.82,99.35,0.15,5196.39,236.34,98.43,100.00,9.46,-113.37,0.00,101.03,95.45,100.00,100.00,0.27,0.17,30.3485,23.91,70.15,,
,"29 Mar 23",100.00,99.65,0.19,7525.71,376.19,98.75,100.00,9.50,-114.61,0.00,100.00,98.96,100.00,100.00,0.37,0.11,31.6217,24.12,65.21,,
,"30 Mar 23",99.81,98.71,0.22,5713.31,224.16,92.59,100.00,9.59,-114.19,0.00,100.00,100.00,100.00,100.00,0.19,0.15,32.5922,26.14,70.12,,
,"31 Mar 23",99.89,99.91,0.09,4445.62,244.51,98.84,100.00,9.29,-112.21,0.00,100.00,100.00,100.00,100.00,0.20,0.04,31.4165,23.65,85.21,,
"TN_E_T1_HS_HPSC0288C_C","27 Mar 23",99.40,99.01,0.89,5139.67,73.81,96.88,100.00,6.96,-108.10,0.00,100.75,100.00,100.00,100.00,0.26,0.98,9.9839,10.08,48.90,,
,"28 Mar 23",99.79,98.93,0.28,4258.09,345.45,100.00,,7.44,-110.47,0.00,98.73,100.00,100.00,100.00,1.04,2.47,8.8485,11.85,49.06,,
,"29 Mar 23",99.79,99.21,0.64,3476.22,145.21,96.15,100.00,7.56,-110.32,0.00,97.57,100.00,100.00,100.00,1.59,2.24,9.6825,12.58,67.41,,
,"30 Mar 23",99.77,100.00,0.31,4909.63,221.30,96.67,100.00,7.14,-110.59,0.00,95.86,100.00,100.00,100.00,0.70,0.77,10.3725,10.71,53.81,,
,"31 Mar 23",100.00,99.35,0.18,4259.88,231.58,91.30,0.00,7.20,-110.05,0.00,98.30,100.00,100.00,100.00,0.58,0.20,9.1115,9.02,51.34,,
"TN_E_T1_HS_HPSC0298A_A","27 Mar 23",99.94,99.94,0.04,11602.78,473.37,99.43,,8.31,-116.45,0.00,100.00,100.00,100.00,100.00,1.26,0.47,5.0617,4.97,12.22,,
,"28 Mar 23",100.00,99.71,0.37,4133.37,289.43,98.33,100.00,6.59,-116.45,0.00,100.00,100.00,100.00,100.00,0.81,0.45,4.5243,6.15,27.32,,
,"29 Mar 23",99.52,99.93,0.09,10265.61,482.74,98.92,,9.15,-116.55,0.00,100.00,100.00,100.00,100.00,0.26,0.09,4.3717,5.36,9.60,,
,"30 Mar 23",99.56,99.75,0.15,4379.00,504.25,96.55,100.00,7.53,-116.64,0.00,97.96,100.00,100.00,100.00,0.27,0.09,4.0038,5.33,18.77,,
,"31 Mar 23",99.73,99.72,0.33,3998.24,406.09,98.33,100.00,6.76,-116.46,0.00,100.00,100.00,100.00,100.00,0.96,0.99,4.2662,4.96,26.88,,
"TN_E_T1_HS_HPSC0298B_B","27 Mar 23",99.56,99.27,0.00,3251.44,311.22,95.83,100.00,6.23,-116.24,0.00,98.78,100.00,100.00,100.00,0.62,0.26,4.2680,6.76,34.42,,
,"28 Mar 23",99.61,99.89,0.00,7501.66,377.63,100.00,100.00,7.69,-116.27,0.00,98.65,95.45,100.00,100.00,0.88,0.15,5.4268,6.05,30.26,,
,"29 Mar 23",99.95,99.86,0.13,3210.20,420.05,91.67,100.00,7.45,-116.50,0.00,99.18,100.00,100.00,100.00,1.66,0.30,8.7681,7.94,73.11,,
,"30 Mar 23",99.82,99.90,0.06,6240.29,555.80,100.00,100.00,7.96,-116.50,0.00,97.60,100.00,100.00,100.00,1.41,0.41,5.7218,5.06,25.66,,
,"31 Mar 23",100.00,99.80,0.11,6974.37,352.22,95.00,100.00,7.96,-116.27,0.00,100.00,100.00,100.00,100.00,0.50,0.04,5.8201,5.65,32.76,,
"TN_E_T1_HS_HPSC0298C_C","27 Mar 23",99.85,99.75,0.14,9623.76,527.46,81.82,100.00,7.79,-114.47,0.00,99.64,98.84,100.00,96.43,1.01,0.26,22.8247,16.56,37.84,,
,"28 Mar 23",100.00,99.42,0.23,8069.79,526.81,50.00,100.00,9.15,-114.97,0.00,90.65,100.00,100.00,97.50,1.51,0.42,30.4421,16.67,51.01,,
,"29 Mar 23",99.80,99.85,0.08,7989.35,451.18,90.00,100.00,9.46,-115.12,0.00,99.69,100.00,100.00,100.00,1.12,0.08,26.3995,20.21,40.22,,
,"30 Mar 23",99.58,98.96,0.23,5079.50,163.88,95.31,100.00,8.69,-115.05,0.00,97.70,100.00,100.00,100.00,1.07,0.22,32.3703,23.74,58.27,,
,"31 Mar 23",99.71,99.81,0.19,8658.63,840.77,97.67,100.00,8.88,-115.07,1.72,100.00,100.00,92.86,100.00,1.08,0.26,24.8238,18.35,40.42,,
"TN_E_T1_HS_HPSC0299A_A","27 Mar 23",99.76,100.00,0.17,7689.21,233.00,88.00,,7.48,-111.69,0.00,99.03,100.00,80.00,100.00,0.57,0.55,6.2013,5.50,30.10,,
,"28 Mar 23",99.77,99.82,0.14,4890.39,360.08,93.40,100.00,6.89,-111.34,0.00,100.00,100.00,100.00,100.00,1.84,1.24,4.2087,8.90,26.93,,
,"29 Mar 23",98.98,99.36,0.39,2630.15,97.70,90.00,100.00,6.63,-111.48,0.00,95.92,100.00,100.00,100.00,0.85,0.67,7.4389,9.39,56.62,,
,"30 Mar 23",99.77,99.96,0.08,4484.89,323.03,89.05,100.00,7.29,-111.61,0.00,100.00,100.00,100.00,100.00,0.46,1.00,9.0398,13.22,49.81,,
,"31 Mar 23",100.00,99.88,0.31,14512.74,691.86,92.31,,8.43,-111.41,2.56,94.79,100.00,85.71,100.00,1.04,0.49,5.6086,7.17,14.04,,
"TN_E_T1_HS_HPSC0299B_B","27 Mar 23",99.67,99.59,0.19,5259.55,78.87,89.19,100.00,8.59,-112.72,0.00,99.57,99.15,100.00,100.00,0.84,0.45,40.0789,58.87,66.37,,
,"28 Mar 23",99.79,99.21,0.27,4080.31,149.12,87.95,100.00,8.54,-112.53,0.41,99.51,99.66,100.00,100.00,1.00,0.69,48.1729,58.36,65.52,,
,"29 Mar 23",99.87,99.67,0.12,8264.57,179.04,87.91,100.00,8.33,-112.48,1.34,98.91,100.00,93.75,100.00,1.73,0.87,41.5682,42.56,65.72,,
,"30 Mar 23",99.78,99.48,0.25,5928.09,176.19,88.89,100.00,8.43,-112.61,0.00,99.28,99.57,88.24,100.00,0.65,0.40,38.9601,45.69,51.41,,
,"31 Mar 23",99.90,99.47,0.24,5777.38,149.94,91.01,100.00,8.66,-112.40,0.47,99.25,99.21,100.00,100.00,0.77,0.80,36.1984,47.25,63.64,,
"TN_E_T1_HS_HPSC0299C_C","27 Mar 23",99.72,99.77,0.09,4427.70,319.96,93.58,100.00,7.82,-111.75,0.00,98.18,100.00,100.00,100.00,0.67,0.23,11.7405,14.04,48.97,,
,"28 Mar 23",99.84,99.67,0.04,2732.26,300.47,95.05,100.00,7.64,-111.43,0.00,101.59,100.00,100.00,100.00,1.38,0.59,12.2822,13.49,70.17,,
,"29 Mar 23",100.00,99.65,0.21,2530.52,203.53,94.90,100.00,7.98,-111.64,1.59,95.95,98.39,100.00,100.00,0.97,0.82,13.9688,20.07,69.02,,
,"30 Mar 23",99.84,99.82,0.14,2877.51,236.88,100.00,100.00,7.17,-111.69,0.00,100.00,100.00,100.00,100.00,0.55,0.24,14.4228,16.77,61.55,,
,"31 Mar 23",100.00,99.92,0.00,3017.51,262.91,89.47,100.00,7.37,-111.44,0.00,98.51,100.00,100.00,100.00,0.76,0.26,11.7317,14.41,62.58,,
"TN_E_T1_HS_HPSC0300A_A","27 Mar 23",100.00,99.67,0.26,2397.12,242.06,95.45,100.00,6.64,-111.28,0.00,100.00,100.00,100.00,100.00,0.41,0.24,6.1340,11.19,40.97,,
,"28 Mar 23",100.00,100.00,0.05,2061.07,232.57,98.08,100.00,6.66,-112.96,0.00,99.55,100.00,100.00,100.00,0.29,0.31,5.8484,8.78,47.44,,
,"29 Mar 23",99.81,99.28,0.00,2046.15,104.60,97.03,100.00,6.83,-112.98,0.00,100.62,100.00,100.00,88.89,0.71,0.18,6.5184,12.05,38.10,,
,"30 Mar 23",100.00,99.95,0.00,3386.62,306.30,95.24,100.00,7.02,-112.87,0.00,99.36,100.00,100.00,100.00,0.56,0.11,7.9875,10.08,34.26,,
,"31 Mar 23",100.00,99.60,0.06,2805.06,345.61,95.12,100.00,7.69,-112.63,0.00,99.10,100.00,100.00,100.00,0.60,0.10,9.3462,12.28,52.59,,
"TN_E_T1_HS_HPSC0300B_B","27 Mar 23",100.00,99.96,0.02,4145.57,372.08,95.83,100.00,7.48,-112.18,0.00,99.59,100.00,100.00,100.00,1.12,0.72,14.7992,20.38,46.81,,
,"28 Mar 23",99.75,100.00,0.30,1687.25,146.42,97.98,100.00,6.31,-113.09,0.00,95.49,100.00,100.00,100.00,1.07,0.22,11.6773,13.49,58.20,,
,"29 Mar 23",100.00,99.96,0.06,2987.88,251.15,93.42,100.00,6.88,-113.15,0.00,100.71,100.00,100.00,100.00,0.10,0.03,12.5029,13.14,51.03,,
,"30 Mar 23",99.94,99.86,0.12,1312.48,103.60,98.97,100.00,6.06,-113.00,0.00,99.19,100.00,100.00,100.00,1.06,0.14,9.8919,12.41,65.51,,
,"31 Mar 23",100.00,99.78,0.00,1807.81,93.11,97.73,100.00,6.50,-112.83,0.00,99.22,100.00,100.00,100.00,0.95,0.41,13.7633,13.79,56.29,,
"TN_E_T1_HS_HPSC0300C_C","27 Mar 23",99.81,99.64,0.17,3586.24,430.29,100.00,100.00,9.49,-114.39,0.00,97.58,99.32,100.00,100.00,0.50,0.11,37.5848,37.78,63.99,,
,"28 Mar 23",99.54,99.24,0.28,3451.48,196.10,92.11,100.00,9.20,-114.30,0.00,103.74,100.00,100.00,100.00,0.76,0.23,28.5106,29.94,55.08,,
,"29 Mar 23",99.72,99.57,0.32,4676.00,345.35,79.59,100.00,9.32,-114.29,1.77,99.32,100.00,83.33,100.00,0.39,0.09,28.6422,35.82,49.07,,
,"30 Mar 23",99.78,99.68,0.14,3768.15,200.80,100.00,100.00,9.26,-114.39,0.00,99.00,100.00,100.00,97.73,0.86,0.26,28.7630,34.79,53.72,,
,"31 Mar 23",99.84,99.38,0.24,3770.48,297.28,97.22,100.00,9.23,-114.11,0.00,100.00,99.37,100.00,97.37,1.12,0.19,34.6727,35.69,57.24,,
"TN_E_T1_HS_HPSC0302A_A","27 Mar 23",99.57,98.85,0.07,5314.12,203.08,84.38,,6.86,-110.82,2.78,100.00,100.00,100.00,100.00,0.57,0.24,8.8887,11.27,37.98,,
